Silver_Annual Production_JP,National,JP,Japan,Silver,Annual Production,Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,7.0,8.7,11.0,10.0,9.1,10.0,18.0,17.0,24.0,23.0,24.0,34.0,36.0,43.0,43.0,53.0,59.0,60.0,69.0,72.0,72.0,64.0,54.0,60.0,56.0,59.0,55.0,58.0,59.0,61.0,83.0,81.0,91.0,120.0,128.0,142.0,138.0,150.0,146.0,151.0,159.0,181.0,221.0,205.0,161.0,152.0,130.0,123.0,112.0,110.0,126.0,139.0,141.0,160.0,176.0,175.0,192.0,198.0,186.0,217.0,256.0,304.0,314.0,340.0,358.0,356.0,354.0,328.0,252.0,230.0,132.0,48.0,71.0,94.0,112.0,135.0,170.0,216.0,187.0,237.0,227.0,191.0,264.0,204.0,207.0,215.0,248.0,269.0,274.0,271.0,280.0,321.0,336.0,333.0,336.0,343.0,351.0,312.0,356.0,228.0,272.0,289.0,299.0,301.0,270.0,268.0,280.0,306.0,307.0,324.0,339.0,351.0,281.0,252.0,156.0,150.0,171.0,178.0,136.0,134.0,100.0,85.0,87.0,94.0,94.0,104.0,80.0,81.0,79.0,79.0,54.0,19.0,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_CH,National,CH,Switzerland,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.9,1.7,1.5,2.4,3.3,4.1,4.5,4.6,4.6,4.6,4.0,4.2,4.6,3.7,5.0,5.5,5.5,5.5,5.5,8.4,15.6,17.7,18.2,16.4,16.7,17.0,17.5,16.8,17.3,18.8,19.1,22.6,22.7,24.7,25.6,25.5,23.4,26.0,29.0,29.9,33.4,38.3,41.3,47.5,46.0,51.8,58.0,58.9,60.4,70.1,79.8,80.8,75.6,69.2,81.1,82.4,87.3,92.4,86.2,85.0,80.4,86.0,98.0,100.0,93.0,88.0,96.0,99.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrochloric Acid_Annual Production_JP,National,JP,Japan,Hydrochloric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,4.6,6.5,10.0,15.0,27.0,37.0,43.0,42.0,51.0,45.0,35.0,27.0,25.0,19.0,5.9,6.1,11.0,18.0,30.0,46.0,56.0,56.0,66.0,76.0,78.0,98.0,103.0,99.0,118.0,147.0,166.0,185.0,212.0,235.0,230.0,255.0,294.0,311.0,347.0,398.0,425.0,436.0,501.0,500.0,482.0,487.0,487.0,455.0,490.0,529.0,528.0,548.0,560.0,593.0,625.0,649.0,690.0,735.0,762.0,799.0,823.0,820.0,824.0,830.0,864.0,846.0,889.0,843.0,857.0,873.0,820.0,811.0,827.0,,,,,,,,,,,,,,,,,,,,,,
Zinc_Annual Production_US,National,US,United States of America,Zinc,Annual Production,Thousands Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.4,1.4,1.5,1.6,1.9,1.8,2.9,3.4,3.9,4.9,6.3,7.1,8.7,12.0,15.0,15.0,14.0,18.0,19.0,23.0,27.0,31.0,33.0,35.0,37.0,39.0,46.0,51.0,53.0,58.0,73.0,79.0,72.0,68.0,81.0,74.0,91.0,105.0,117.0,112.0,128.0,142.0,144.0,169.0,185.0,204.0,250.0,212.0,276.0,307.0,328.0,392.0,395.0,397.0,543.0,723.0,727.0,594.0,541.0,548.0,266.0,467.0,612.0,611.0,662.0,713.0,690.0,712.0,727.0,568.0,358.0,252.0,388.0,416.0,499.0,592.0,656.0,513.0,632.0,814.0,1004.0,1109.0,1189.0,1102.0,1021.0,934.0,1010.0,1010.0,955.0,1061.0,1085.0,1102.0,1098.0,975.0,1150.0,1147.0,1134.0,918.0,975.0,966.0,984.0,1036.0,1053.0,1136.0,1223.0,1257.0,1142.0,1248.0,1285.0,1104.0,1021.0,926.0,977.0,693.0,449.0,515.0,454.0,442.0,525.0,369.0,397.0,302.0,305.0,331.0,334.0,316.0,344.0,329.0,361.0,359.0,381.0,400.0,382.0,356.0,363.0,366.0,366.0,368.0,372.0,371.0,311.0,295.0,303.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_East Germany,National,East Germany,East Germany,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,87.4,97.5,106.0,114.0,120.0,123.0,126.0,138.0,143.0,147.0,145.0,151.0,156.0,157.0,159.0,161.0,173.0,184.0,189.0,194.0,209.0,210.0,229.0,255.0,266.0,280.0,324.0,460.0,459.0,452.0,442.0,461.0,463.0,461.0,471.0,470.0,447.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_EG,National,EG,Egypt,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,4.0,5.0,6.0,8.0,9.0,9.0,10.0,11.0,11.0,12.0,12.0,11.0,12.0,12.0,14.0,13.0,12.0,11.0,12.0,13.0,11.0,8.0,7.0,10.0,11.0,10.0,10.0,11.0,17.0,17.0,38.0,38.0,43.0,45.0,49.0,52.0,54.0,48.0,51.0,51,54,54,54.0,54.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrochloric Acid_Annual Production_EG,National,EG,Egypt,Hydrochloric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6,0.7,0.7,0.8,0.8,0.7,0.8,0.8,3.0,10.0,6.5,4.0,5.1,6.4,7.0,7.6,3.4,2.6,3.2,2.1,2.2,2.3,2.2,3.4,3.1,3.3,4.2,5.6,6.0,6.7,7.4,8.8,9.3,10.0,11.0,11.0,10.0,12.0,13.0,14.0,15.0,14.0,15.0,6.0,9.0,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
Artificial and Synthetic Fibers_Annual Production_AR,National,AR,Argentina,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8,1.2,2.4,2.7,3.5,3.8,3.5,3.8,4.4,5.1,4.8,4.7,7.1,7.5,7.6,7.6,8.7,10.1,11.3,12.3,13.4,14.4,11.6,12.1,17.8,14.2,14.6,27.7,33.0,31.0,30.0,29.0,34.0,34.8,47.0,55.0,64.0,65.0,61.0,51.0,54.0,47.0,62.0,38.6,26.1,32.6,44.7,55.6,39.9,66.5,62.8,54.5,48.4,50.3,57.3,55.2,56.5,50.4,59.3,64.2,59.1,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caustic Soda_Annual Production_DZ,National,DZ,Algeria,Caustic Soda,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,8.0,9.0,8.0,5.0,3.0,3.0,2.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,20.0,9.0,12.0,12.0,12.0,17.0,22.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_MA,National,MA,Morocco,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,21.0,26.0,32.0,31.0,28.0,38.0,35.0,20.0,30.0,42.0,35.0,32.0,33.0,35.0,36.0,40.0,40.0,40.0,29.0,30.0,28.0,28.0,35.0,38.0,43.0,45.0,284.0,358.0,526.0,694.0,695.0,806.0,768.0,665.0,727.0,758.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_JP,National,JP,Japan,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0,2.0,5.0,7.0,12.0,17.0,22.0,32.0,45.0,71.0,108.0,148.0,232.0,245.0,245.0,228,211.0,123.0,78.0,48.0,12.0,13.0,16.0,32.0,57.0,118.0,170.0,187.0,242.0,297.0,348.0,445.0,487.0,372.0,466.0,552.0,598.0,611.0,701.0,832.0,879.0,970.0,1101.0,1194.0,1321.0,1541.0,1663.0,1629.0,1847.0,1647.0,1452.0,1637.0,1734.0,1843.0,1850.0,1831.0,1798.0,1759.0,1786.0,1833.0,1834.0,1676.0,1641.0,1643.0,1654.0,1701.0,1696,1703,1609,1539.0,1597.0,1663.0,1726.0,1761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_PH,National,PH,Phillipines,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,7.0,12.0,15.0,19.0,22.0,23.0,25.0,37.0,44.0,46.0,44.0,37.0,33.0,34.0,35.0,36.0,39.0,36.0,32.0,34.0,34.0,36.0,39.0,35.0,40.0,44.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_NL,National,NL,Netherlands,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,350.0,,,,375.0,320.0,380.0,430.0,460.0,380.0,280.0,360.0,430.0,474.0,460.0,195.0,57.0,72.0,92.0,,,276.0,312.0,376.0,396.0,438.0,542.0,559.0,584.0,687.0,690.0,720.0,715.0,761.0,812.0,860.0,827.0,818.0,854.0,976.0,1090.0,1058.0,1170.0,1376.0,1511.0,1562.0,1496.0,1537.0,1546.0,1674.0,1292.0,1402.0,1572.0,1680.0,1744.0,1726.0,1726.0,1609.0,1451.0,1609.0,1508.0,1209.0,956.0,1144.0,,,,,,,500.0,418.0,356.0,429.0,485.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,
Zinc_Annual Production_KR,National,KR,Korea,Zinc,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_RO,National,RO,Romania,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,27.0,48.0,40.0,,38.0,39.0,39.0,39.0,39.0,44.0,45.0,,,,,,,,,28.0,,52.0,60.0,60.0,68.0,74.0,92.0,95.0,122.0,144.0,199.0,226.0,248.0,326.0,343.0,417.0,541.0,619.0,679.0,773.0,838.0,994.0,1047.0,1162.0,1311.0,1358.0,1448.0,1555.0,1523.0,1655.0,1750.0,1756.0,1814.0,,1941.0,1915.0,1835.0,1971.0,1693.0,1825.0,1687.0,1111.0,745.0,572.0,527.0,491.0,477.0,422.0,329.0,229.0,234.0,181.0,58.0,58.0,21.0,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_IE,National,IE,Ireland,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,48.0,58.0,57.0,45.0,40.0,37.0,40.0,44.0,52.0,54.0,55.0,,,,,,,,50.0,55.0,53.0,53.0,62.0,70.0,58.0,51.0,66.0,66.0,65.0,60.0,54.0,73.0,95.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_FI,National,FI,Finland,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,7.8,10.0,11.0,11.0,11.0,21.0,19.0,15.0,12.0,15.0,18.0,20.0,22.0,24.0,25.0,29.0,27.0,25.0,14.0,18.0,26.0,26.0,30.0,54.0,61.0,66.0,89.0,94.0,117.0,120.0,135.0,133.0,133.0,153.0,163.0,148.0,168.0,187.0,229.0,238.0,333.0,356.0,383.0,480.0,549.0,597.0,678.0,843.0,783.0,1004.0,937.0,1229.0,1034.0,1016.0,982.0,849.0,1048.0,1039.0,1058.0,1032.0,1145.0,1165.0,1207.0,1100.0,870.0,1179.0,1129.0,1010.0,1015.0,1087.0,1179.0,1084.0,1159.0,1288.0,2182.0,2496.0,2857.0,1211.0,914.0,854.0,1035.0,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_AT,National,AT,Austria,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,0.7,1.1,1.0,1.5,1.3,1.7,1.5,1.4,0.8,,0.4,0.4,0.9,0.9,0.9,1.0,1.1,5.9,20.8,32.7,32.7,31.8,21.1,1.5,2.3,4.2,10.8,17.6,32.8,43.7,32.7,30.9,39.0,41.9,44.7,50.3,50.9,55.8,58.1,51.4,55.7,60.5,64.7,67.9,66.3,66.8,76.4,81.5,86.5,102.0,107.0,116.0,122.0,101.0,131.0,129.0,138.0,140.0,141.0,142.0,131.0,139.0,142.0,142.0,139.0,136.0,136.0,140.0,146.0,111.0,122.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
