ID,Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Data Source,Spatial Scale,Metric,Unit,Country Code,Technology Name
On-Grid Solid Biofuels_Installed electricity capacity_IE,Ireland,,,,,2.0,2.0,2.0,1.83,5.35,5.35,5.35,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,6.65,6.707,6.707,IRENA,National,Installed electricity capacity,MW,IE,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_IL,Israel,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,IL,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_IT,Italy,218.0,221.0,290.0,383.0,380.0,358.0,359.0,362.0,415.0,438.0,406.0,421.0,538.0,606.0,620.0,616.0,685.0,684.108,733.213,727.979,726.182,726.182,IRENA,National,Installed electricity capacity,MW,IT,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_JM,Jamaica,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,IRENA,National,Installed electricity capacity,MW,JM,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_JP,Japan,368.0,368.0,368.0,368.0,467.0,553.0,779.0,909.0,915.0,989.0,1100.0,1271.0,630.0,652.0,739.0,978.0,1260.0,1626.0,2016.0,2461.0,3059.0,3474.0,IRENA,National,Installed electricity capacity,MW,JP,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_JO,Jordan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,JO,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_KZ,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,KZ,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_KE,Kenya,30.2,30.2,30.2,30.2,30.2,30.2,32.2,32.2,32.2,32.2,67.2,67.2,67.2,67.2,67.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,IRENA,National,Installed electricity capacity,MW,KE,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_KI,Kiribati,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,KI,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_XK,Kosovo,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,XK,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_KW,Kuwait,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,KW,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_KG,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,KG,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LA,Lao People's Democratic Republic,,,,,,,,,,,,,,39.7,39.7,39.7,39.7,39.7,105.0,105.0,105.0,105.0,IRENA,National,Installed electricity capacity,MW,LA,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LV,Latvia,,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,23.0,55.0,63.0,66.0,81.0,93.736,72.609,96.947,96.067,111.067,IRENA,National,Installed electricity capacity,MW,LV,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LB,Lebanon,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,LB,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LS,Lesotho,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,LS,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LR,Liberia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,LR,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LY,Libya,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,LY,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LT,Lithuania,,2.0,2.0,2.0,2.0,2.0,12.0,16.0,16.0,16.0,16.0,18.0,38.0,43.0,46.0,45.0,39.0,45.0,62.0,63.0,63.0,58.0,IRENA,National,Installed electricity capacity,MW,LT,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LU,Luxembourg,,,,,,,,,,,,,,3.75,3.75,3.915,3.915,14.815,15.145,35.145,35.145,35.145,IRENA,National,Installed electricity capacity,MW,LU,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MG,Madagascar,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MG,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MW,Malawi,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,IRENA,National,Installed electricity capacity,MW,MW,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MY,Malaysia,211.5,211.5,211.5,225.5,225.5,225.5,225.5,250.5,250.5,250.5,241.6,241.6,241.6,289.03,304.03,290.43,218.71,200.11,201.91,241.91,241.91,241.91,IRENA,National,Installed electricity capacity,MW,MY,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MV,Maldives,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MV,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_ML,Mali,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,ML,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MT,Malta,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MT,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MH,Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MH,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MQ,Martinique,,,,,,,,,,,,,,,,,,,36.0,36.0,36.0,36.0,IRENA,National,Installed electricity capacity,MW,MQ,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MR,Mauritania,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MR,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MU,Mauritius,51.675,61.625,60.625,59.125,59.125,142.875,67.125,77.775,70.825,103.6,103.025,91.0,77.0,77.0,77.0,87.2,87.2,87.2,87.2,87.2,87.2,87.2,IRENA,National,Installed electricity capacity,MW,MU,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_YT,Mayotte,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,YT,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MX,Mexico,321.0,462.0,462.0,462.0,473.0,473.0,473.0,473.0,389.0,301.0,384.0,351.213,406.348,478.36,569.597,685.597,796.607,853.826,888.712,812.288,812.83,853.436,IRENA,National,Installed electricity capacity,MW,MX,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_FM,Micronesia (Federated States of),,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,FM,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MN,Mongolia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MN,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_ME,Montenegro,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,ME,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MS,Montserrat,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MS,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MA,Morocco,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MA,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MZ,Mozambique,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,IRENA,National,Installed electricity capacity,MW,MZ,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MM,Myanmar,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MM,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NA,Namibia,,,,,,,,,,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,IRENA,National,Installed electricity capacity,MW,NA,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NR,Nauru,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NR,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NP,Nepal,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.0,6.0,IRENA,National,Installed electricity capacity,MW,NP,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NL,Netherlands,34.461,36.041,36.134,35.887,36.942,39.68,39.995,94.172,154.923,156.141,157.938,132.578,172.174,214.666,190.19,218.0,223.005,226.0,222.0,239.115,270.57,276.57,IRENA,National,Installed electricity capacity,MW,NL,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NC,New Caledonia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NC,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NZ,New Zealand,68.0,68.0,68.0,68.0,68.0,81.0,81.0,81.0,81.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0,80.0,IRENA,National,Installed electricity capacity,MW,NZ,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NI,Nicaragua,24.2,14.0,40.8,65.3,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,133.7,133.7,133.7,133.7,176.6,176.6,176.6,218.2,218.2,218.2,IRENA,National,Installed electricity capacity,MW,NI,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NE,Niger,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NE,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NG,Nigeria,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NG,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NU,Niue,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,NU,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_NO,Norway,35.0,35.0,101.0,107.0,95.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,27.0,27.0,27.0,27.0,27.0,27.0,IRENA,National,Installed electricity capacity,MW,NO,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_OM,Oman,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,OM,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PK,Pakistan,215.6,215.6,221.6,221.6,226.6,226.6,226.6,238.6,253.6,253.6,253.6,253.6,253.6,259.6,315.6,324.0,365.0,365.0,423.0,423.0,423.0,423.0,IRENA,National,Installed electricity capacity,MW,PK,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PW,Palau,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PW,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PA,Panama,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PA,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PG,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PG,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PY,Paraguay,,,,,,,,,,,,,,39.0,39.0,39.0,39.0,39.0,39.0,19.75,19.75,19.75,IRENA,National,Installed electricity capacity,MW,PY,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PE,Peru,17.2,17.2,17.2,25.6,25.6,25.6,25.6,12.6,22.4,57.4,47.4,50.0,87.5,87.5,87.5,87.5,89.5,89.5,89.5,111.21,111.21,111.21,IRENA,National,Installed electricity capacity,MW,PE,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PH,Philippines,,,,,,,,,,30.1,81.0,81.0,100.0,100.0,112.0,202.0,219.0,234.5,287.36,339.36,456.86,764.337,IRENA,National,Installed electricity capacity,MW,PH,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PL,Poland,7.0,15.0,15.0,24.0,24.0,25.0,25.0,33.0,40.0,42.0,53.0,175.0,455.0,582.0,629.0,737.0,727.0,708.769,735.159,731.78,734.201,734.201,IRENA,National,Installed electricity capacity,MW,PL,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PT,Portugal,219.0,214.0,233.0,224.0,224.0,273.0,279.0,290.0,293.0,342.0,482.0,478.0,479.0,458.0,456.0,471.0,477.0,471.211,535.932,589.571,602.968,624.968,IRENA,National,Installed electricity capacity,MW,PT,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PR,Puerto Rico,,,,,,,,,,,,,,,,,,,2.055,2.055,2.055,2.055,IRENA,National,Installed electricity capacity,MW,PR,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_QA,Qatar,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,QA,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_KR,Republic of Korea,48.0,54.0,43.0,17.0,17.0,17.0,17.0,6.0,10.0,10.0,46.0,46.0,46.0,55.0,74.0,160.0,1179.0,1799.0,1835.0,1992.0,1676.0,1880.0,IRENA,National,Installed electricity capacity,MW,KR,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MD,Republic of Moldova,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MD,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MK,Republic of North Macedonia,,,,,,,,,,,,,,,,,,,1.2,1.8,2.4,2.4,IRENA,National,Installed electricity capacity,MW,MK,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_RE,Réunion,23.0,23.0,23.0,23.0,32.0,32.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,83.0,83.0,83.0,IRENA,National,Installed electricity capacity,MW,RE,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_RO,Romania,251.0,151.0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,19.0,26.0,30.0,35.0,79.0,104.0,107.0,118.883,119.278,118.771,135.832,134.832,IRENA,National,Installed electricity capacity,MW,RO,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_RU,Russian Federation,1241.43,1282.73,1254.73,1262.83,1277.5,1266.83,1266.83,1262.83,1252.55,1234.15,1197.15,1197.15,1197.15,1197.15,1370.0,1370.0,1370.0,1372.5,1372.5,1372.5,1372.5,1372.5,IRENA,National,Installed electricity capacity,MW,RU,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_RW,Rwanda,1.1,1.1,1.1,1.1,1.1,1.1,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,IRENA,National,Installed electricity capacity,MW,RW,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_BL,Saint Barthélemy,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,BL,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_KN,Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,KN,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LC,Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,LC,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_MF,Saint Martin (French Part),,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,MF,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PM,Saint Pierre and Miquelon,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PM,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_VC,Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,VC,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_WS,Samoa,2.5,2.5,2.5,2.5,2.5,2.5,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,WS,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_ST,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,ST,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SA,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SA,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SN,Senegal,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,IRENA,National,Installed electricity capacity,MW,SN,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_RS,Serbia,,,,,,,,,,,,,,,,,,,,2.4,2.4,2.4,IRENA,National,Installed electricity capacity,MW,RS,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SC,Seychelles,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SC,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SL,Sierra Leone,,,,,,,,,,,,,,,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,IRENA,National,Installed electricity capacity,MW,SL,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SG,Singapore,,,,,,,,,,,,,,32.0,55.0,77.0,82.0,83.0,90.0,90.0,90.0,90.0,IRENA,National,Installed electricity capacity,MW,SG,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SK,Slovakia,,5.0,44.0,44.0,44.0,44.0,108.0,134.0,147.0,160.0,169.0,171.0,169.0,176.0,153.0,145.0,150.0,149.0,148.0,138.0,137.0,137.0,IRENA,National,Installed electricity capacity,MW,SK,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SI,Slovenia,15.0,15.0,15.0,13.0,13.0,13.0,14.0,14.0,48.0,38.0,33.0,33.0,30.0,30.0,30.0,30.0,30.0,33.0,32.0,34.0,35.0,27.0,IRENA,National,Installed electricity capacity,MW,SI,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SB,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SB,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SO,Somalia,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SO,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_ZA,South Africa,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,241.7,IRENA,National,Installed electricity capacity,MW,ZA,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_GS,South Georgia and the South Sandwich Islands,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,GS,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SS,South Sudan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SS,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_ES,Spain,150.0,167.0,285.0,329.0,344.0,354.0,388.0,396.0,374.0,502.0,541.167,558.167,635.857,652.941,672.941,672.441,672.441,672.441,672.441,718.441,867.854,868.854,IRENA,National,Installed electricity capacity,MW,ES,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_LK,Sri Lanka,,,,,,1.0,1.0,1.0,13.1,13.1,13.1,11.5,11.5,13.0,26.0,26.02,30.02,40.02,51.01,54.31,54.31,54.31,IRENA,National,Installed electricity capacity,MW,LK,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_PS,State of Palestine,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,PS,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SD,Sudan,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,IRENA,National,Installed electricity capacity,MW,SD,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SR,Suriname,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SR,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SE,Sweden,1490.0,1778.0,1670.0,1670.0,1670.0,2526.0,3202.0,2570.0,2761.0,3142.0,3178.0,3397.0,3522.0,3120.0,3729.0,3700.0,3769.0,3706.0,3918.0,3834.0,2942.0,2942.0,IRENA,National,Installed electricity capacity,MW,SE,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_CH,Switzerland,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,CH,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_SY,Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,SY,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_TJ,Tajikistan,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TJ,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_TH,Thailand,597.6,597.6,606.9,612.9,729.4,751.4,1036.53,1368.63,1609.84,1618.1,1650.3,1790.2,1960.0,2321.0,2451.8,2726.6,2814.7,3157.28,3372.94,3410.14,3501.18,3501.18,IRENA,National,Installed electricity capacity,MW,TH,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_TL,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TL,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_TG,Togo,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TG,On-Grid Solid Biofuels
On-Grid Solid Biofuels_Installed electricity capacity_TK,Tokelau,,,,,,,,,,,,,,,,,,,,,,,IRENA,National,Installed electricity capacity,MW,TK,On-Grid Solid Biofuels
